timestamp_utc,elapsed_s,mode,fan_speed_rpm,chamber_temp_f,effective_probe_temp_f,probe_source,esp32_probe_temp_f,inkbird_connected,inkbird_internal_1_f,inkbird_internal_2_f,inkbird_internal_3_f,inkbird_internal_4_f,inkbird_ambient_f,drawer_closed,set_temperature_f,top_heater_duty_pct,bottom_heater_duty_pct,paused,fault
2026-09-16T22:15:07.138+00:00,96.039,temp,3000,251.6,74.47,inkbird_lowest_internal,76.1,1,75.12,75.34,75.21,74.47,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:07.638+00:00,96.539,temp,3000,252.1,74.45,inkbird_lowest_internal,75.7,1,75.12,75.34,75.19,74.45,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:08.637+00:00,97.538,temp,3000,253.9,74.45,inkbird_lowest_internal,75.2,1,75.12,75.34,75.19,74.45,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:09.138+00:00,98.038,temp,3000,253.9,74.45,inkbird_lowest_internal,75.7,1,75.12,75.34,75.19,74.45,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:09.638+00:00,98.539,temp,3000,255.2,74.42,inkbird_lowest_internal,75.2,1,75.12,75.23,75.1,74.42,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:10.138+00:00,99.039,temp,3000,255.6,74.42,inkbird_lowest_internal,76.1,1,75.12,75.23,75.1,74.42,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:11.137+00:00,100.038,temp,3000,257.5,74.42,inkbird_lowest_internal,75.7,1,75.12,75.23,75.1,74.42,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:11.638+00:00,100.539,temp,3000,257.9,74.34,inkbird_lowest_internal,76.1,1,75.0,75.16,75.09,74.34,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:12.138+00:00,101.039,temp,3000,259.3,74.34,inkbird_lowest_internal,76.1,1,75.0,75.16,75.09,74.34,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:12.638+00:00,101.539,temp,3000,259.3,74.34,inkbird_lowest_internal,76.1,1,75.0,75.16,75.09,74.34,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:13.638+00:00,102.539,temp,3000,261.0,74.31,inkbird_lowest_internal,75.7,1,75.0,75.16,75.09,74.31,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:14.138+00:00,103.039,temp,3000,261.5,74.31,inkbird_lowest_internal,75.7,1,75.0,75.16,75.09,74.31,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:14.638+00:00,103.539,temp,3000,261.5,74.31,inkbird_lowest_internal,76.1,1,75.0,75.16,75.09,74.31,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:15.637+00:00,104.538,temp,3000,263.3,74.23,inkbird_lowest_internal,75.2,1,74.9,75.12,74.98,74.23,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:16.138+00:00,105.039,temp,3000,264.2,74.23,inkbird_lowest_internal,76.1,1,74.9,75.12,74.98,74.23,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:16.638+00:00,105.539,temp,3000,264.6,74.23,inkbird_lowest_internal,76.1,1,74.9,75.12,74.98,74.23,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:17.138+00:00,106.039,temp,3000,266.0,74.23,inkbird_lowest_internal,76.1,1,74.9,75.12,74.98,74.23,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:18.138+00:00,107.039,temp,3000,266.5,74.23,inkbird_lowest_internal,76.1,1,74.9,75.12,74.98,74.23,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:18.638+00:00,107.539,temp,3000,266.9,74.23,inkbird_lowest_internal,76.1,1,74.9,75.12,74.98,74.23,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:19.138+00:00,108.039,temp,3000,267.8,74.23,inkbird_lowest_internal,76.1,1,74.9,75.12,74.98,74.23,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:19.639+00:00,108.540,temp,3000,269.6,74.19,inkbird_lowest_internal,75.2,1,74.78,75.02,74.88,74.19,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:20.638+00:00,109.539,temp,3000,270.0,74.19,inkbird_lowest_internal,76.1,1,74.78,75.02,74.88,74.19,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:21.138+00:00,110.039,temp,3000,270.0,74.19,inkbird_lowest_internal,75.7,1,74.78,75.02,74.88,74.19,75.2,1,400.0,100.0,0.0,0,NONE
2026-09-16T22:15:21.639+00:00,110.540,temp,3000,271.0,74.1,inkbird_lowest_internal,75.7,1,74.78,74.99,74.85,74.1,75.2,1,400.0,100.0,0.0,0,NONE
